t risk
1.000000000000000000e+00 1.333883571624755859e+01
1.000000000000000000e+00 1.333883571624755859e+01
1.000000000000000000e+00 1.333883571624755859e+01
2.000000000000000000e+00 9.828242301940917969e+00
2.000000000000000000e+00 9.828242301940917969e+00
2.000000000000000000e+00 9.828242301940917969e+00
2.000000000000000000e+00 9.828242301940917969e+00
2.000000000000000000e+00 9.828242301940917969e+00
2.000000000000000000e+00 9.828242301940917969e+00
2.000000000000000000e+00 9.828242301940917969e+00
2.000000000000000000e+00 9.828242301940917969e+00
2.000000000000000000e+00 9.828242301940917969e+00
2.000000000000000000e+00 9.828242301940917969e+00
2.000000000000000000e+00 9.828242301940917969e+00
2.000000000000000000e+00 9.828242301940917969e+00
2.000000000000000000e+00 9.828242301940917969e+00
2.000000000000000000e+00 9.828242301940917969e+00
2.000000000000000000e+00 9.828242301940917969e+00
2.000000000000000000e+00 9.828242301940917969e+00
2.000000000000000000e+00 9.828242301940917969e+00
2.000000000000000000e+00 9.828242301940917969e+00
2.000000000000000000e+00 9.828242301940917969e+00
2.000000000000000000e+00 9.828242301940917969e+00
2.000000000000000000e+00 9.828242301940917969e+00
2.000000000000000000e+00 9.828242301940917969e+00
2.000000000000000000e+00 9.828242301940917969e+00
2.000000000000000000e+00 9.828242301940917969e+00
2.000000000000000000e+00 9.828242301940917969e+00
2.000000000000000000e+00 9.828242301940917969e+00
3.000000000000000000e+00 8.114980697631835938e+00
3.000000000000000000e+00 8.114980697631835938e+00
3.000000000000000000e+00 8.114980697631835938e+00
3.000000000000000000e+00 8.114980697631835938e+00
3.000000000000000000e+00 8.114980697631835938e+00
3.000000000000000000e+00 8.114980697631835938e+00
3.000000000000000000e+00 8.114980697631835938e+00
3.000000000000000000e+00 8.114980697631835938e+00
3.000000000000000000e+00 8.114980697631835938e+00
3.000000000000000000e+00 8.114980697631835938e+00
3.000000000000000000e+00 8.114980697631835938e+00
3.000000000000000000e+00 8.114980697631835938e+00
3.000000000000000000e+00 8.114980697631835938e+00
3.000000000000000000e+00 8.114980697631835938e+00
3.000000000000000000e+00 8.114980697631835938e+00
3.000000000000000000e+00 8.114980697631835938e+00
3.000000000000000000e+00 8.114980697631835938e+00
3.000000000000000000e+00 8.114980697631835938e+00
3.000000000000000000e+00 8.114980697631835938e+00
4.000000000000000000e+00 9.133600234985351562e+00
4.000000000000000000e+00 9.133600234985351562e+00
4.000000000000000000e+00 9.133600234985351562e+00
4.000000000000000000e+00 9.133600234985351562e+00
4.000000000000000000e+00 9.133600234985351562e+00
4.000000000000000000e+00 9.133600234985351562e+00
4.000000000000000000e+00 9.133600234985351562e+00
4.000000000000000000e+00 9.133600234985351562e+00
4.000000000000000000e+00 9.133600234985351562e+00
4.000000000000000000e+00 9.133600234985351562e+00
4.000000000000000000e+00 9.133600234985351562e+00
4.000000000000000000e+00 9.133600234985351562e+00
4.000000000000000000e+00 9.133600234985351562e+00
4.000000000000000000e+00 9.133600234985351562e+00
5.000000000000000000e+00 8.679395675659179688e+00
5.000000000000000000e+00 8.679395675659179688e+00
5.000000000000000000e+00 8.679395675659179688e+00
5.000000000000000000e+00 8.679395675659179688e+00
5.000000000000000000e+00 8.679395675659179688e+00
5.000000000000000000e+00 8.679395675659179688e+00
5.000000000000000000e+00 8.679395675659179688e+00
5.000000000000000000e+00 8.679395675659179688e+00
5.000000000000000000e+00 8.679395675659179688e+00
5.000000000000000000e+00 8.679395675659179688e+00
5.000000000000000000e+00 8.679395675659179688e+00
5.000000000000000000e+00 8.679395675659179688e+00
6.000000000000000000e+00 1.441195678710937500e+01
6.000000000000000000e+00 1.441195678710937500e+01
6.000000000000000000e+00 1.441195678710937500e+01
6.000000000000000000e+00 1.441195678710937500e+01
6.000000000000000000e+00 1.441195678710937500e+01
6.000000000000000000e+00 1.441195678710937500e+01
6.000000000000000000e+00 1.441195678710937500e+01
6.000000000000000000e+00 1.441195678710937500e+01
6.000000000000000000e+00 1.441195678710937500e+01
6.000000000000000000e+00 1.441195678710937500e+01
7.000000000000000000e+00 1.576429939270019531e+01
7.000000000000000000e+00 1.576429939270019531e+01
7.000000000000000000e+00 1.576429939270019531e+01
7.000000000000000000e+00 1.576429939270019531e+01
7.000000000000000000e+00 1.576429939270019531e+01
7.000000000000000000e+00 1.576429939270019531e+01
7.000000000000000000e+00 1.576429939270019531e+01
7.000000000000000000e+00 1.576429939270019531e+01
7.000000000000000000e+00 1.576429939270019531e+01
8.000000000000000000e+00 1.547788333892822266e+01
8.000000000000000000e+00 1.547788333892822266e+01
8.000000000000000000e+00 1.547788333892822266e+01
8.000000000000000000e+00 1.547788333892822266e+01
8.000000000000000000e+00 1.547788333892822266e+01
8.000000000000000000e+00 1.547788333892822266e+01
8.000000000000000000e+00 1.547788333892822266e+01
9.000000000000000000e+00 8.162433624267578125e+00
9.000000000000000000e+00 8.162433624267578125e+00
9.000000000000000000e+00 8.162433624267578125e+00
9.000000000000000000e+00 8.162433624267578125e+00
9.000000000000000000e+00 8.162433624267578125e+00
9.000000000000000000e+00 8.162433624267578125e+00
9.000000000000000000e+00 8.162433624267578125e+00
1.000000000000000000e+01 6.867454051971435547e+00
1.000000000000000000e+01 6.867454051971435547e+00
1.000000000000000000e+01 6.867454051971435547e+00
1.000000000000000000e+01 6.867454051971435547e+00
1.000000000000000000e+01 6.867454051971435547e+00
1.000000000000000000e+01 6.867454051971435547e+00
1.100000000000000000e+01 6.691896915435791016e+00
1.100000000000000000e+01 6.691896915435791016e+00
1.100000000000000000e+01 6.691896915435791016e+00
1.100000000000000000e+01 6.691896915435791016e+00
1.100000000000000000e+01 6.691896915435791016e+00
1.100000000000000000e+01 6.691896915435791016e+00
1.200000000000000000e+01 6.500154018402099609e+00
1.200000000000000000e+01 6.500154018402099609e+00
1.200000000000000000e+01 6.500154018402099609e+00
1.200000000000000000e+01 6.500154018402099609e+00
1.200000000000000000e+01 6.500154018402099609e+00
1.300000000000000000e+01 6.343206405639648438e+00
1.300000000000000000e+01 6.343206405639648438e+00
1.300000000000000000e+01 6.343206405639648438e+00
1.300000000000000000e+01 6.343206405639648438e+00
1.300000000000000000e+01 6.343206405639648438e+00
1.400000000000000000e+01 6.340486049652099609e+00
1.400000000000000000e+01 6.340486049652099609e+00
1.400000000000000000e+01 6.340486049652099609e+00
1.400000000000000000e+01 6.340486049652099609e+00
1.500000000000000000e+01 6.195857048034667969e+00
1.500000000000000000e+01 6.195857048034667969e+00
1.500000000000000000e+01 6.195857048034667969e+00
1.500000000000000000e+01 6.195857048034667969e+00
1.500000000000000000e+01 6.195857048034667969e+00
1.600000000000000000e+01 6.262409210205078125e+00
1.600000000000000000e+01 6.262409210205078125e+00
1.600000000000000000e+01 6.262409210205078125e+00
1.600000000000000000e+01 6.262409210205078125e+00
1.700000000000000000e+01 6.122436523437500000e+00
1.700000000000000000e+01 6.122436523437500000e+00
1.700000000000000000e+01 6.122436523437500000e+00
1.800000000000000000e+01 6.201600551605224609e+00
1.800000000000000000e+01 6.201600551605224609e+00
1.800000000000000000e+01 6.201600551605224609e+00
1.800000000000000000e+01 6.201600551605224609e+00
1.900000000000000000e+01 6.086709499359130859e+00
1.900000000000000000e+01 6.086709499359130859e+00
1.900000000000000000e+01 6.086709499359130859e+00
2.000000000000000000e+01 6.155050277709960938e+00
2.000000000000000000e+01 6.155050277709960938e+00
2.000000000000000000e+01 6.155050277709960938e+00
2.100000000000000000e+01 6.064692974090576172e+00
2.100000000000000000e+01 6.064692974090576172e+00
2.100000000000000000e+01 6.064692974090576172e+00
2.200000000000000000e+01 6.120293617248535156e+00
2.200000000000000000e+01 6.120293617248535156e+00
2.200000000000000000e+01 6.120293617248535156e+00
2.300000000000000000e+01 6.049187183380126953e+00
2.300000000000000000e+01 6.049187183380126953e+00
2.300000000000000000e+01 6.049187183380126953e+00
2.400000000000000000e+01 6.093484401702880859e+00
2.400000000000000000e+01 6.093484401702880859e+00
2.500000000000000000e+01 6.038969516754150391e+00
2.500000000000000000e+01 6.038969516754150391e+00
2.500000000000000000e+01 6.038969516754150391e+00
2.600000000000000000e+01 6.072628974914550781e+00
2.600000000000000000e+01 6.072628974914550781e+00
2.700000000000000000e+01 6.031288623809814453e+00
2.700000000000000000e+01 6.031288623809814453e+00
2.700000000000000000e+01 6.031288623809814453e+00
2.800000000000000000e+01 6.056716442108154297e+00
2.800000000000000000e+01 6.056716442108154297e+00
2.900000000000000000e+01 6.025270938873291016e+00
2.900000000000000000e+01 6.025270938873291016e+00
3.000000000000000000e+01 6.044208526611328125e+00
3.000000000000000000e+01 6.044208526611328125e+00
3.100000000000000000e+01 6.020601749420166016e+00
3.100000000000000000e+01 6.020601749420166016e+00
3.200000000000000000e+01 6.034509181976318359e+00
3.200000000000000000e+01 6.034509181976318359e+00
3.300000000000000000e+01 6.016992568969726562e+00
3.300000000000000000e+01 6.016992568969726562e+00
3.400000000000000000e+01 6.028052806854248047e+00
3.400000000000000000e+01 6.028052806854248047e+00
3.500000000000000000e+01 6.013999462127685547e+00
3.500000000000000000e+01 6.013999462127685547e+00
3.600000000000000000e+01 6.022833824157714844e+00
3.600000000000000000e+01 6.022833824157714844e+00
3.700000000000000000e+01 6.011579513549804688e+00
3.700000000000000000e+01 6.011579513549804688e+00
3.800000000000000000e+01 6.018766403198242188e+00
3.900000000000000000e+01 6.009648323059082031e+00
3.900000000000000000e+01 6.009648323059082031e+00
4.000000000000000000e+01 6.015378952026367188e+00
4.100000000000000000e+01 6.007996082305908203e+00
4.100000000000000000e+01 6.007996082305908203e+00
4.200000000000000000e+01 6.012554168701171875e+00
4.300000000000000000e+01 6.006619930267333984e+00
4.300000000000000000e+01 6.006619930267333984e+00
4.400000000000000000e+01 6.010430812835693359e+00
4.500000000000000000e+01 6.005526542663574219e+00
4.500000000000000000e+01 6.005526542663574219e+00
4.600000000000000000e+01 6.008531570434570312e+00
4.700000000000000000e+01 6.004646778106689453e+00
4.700000000000000000e+01 6.004646778106689453e+00
4.800000000000000000e+01 6.007065296173095703e+00
4.900000000000000000e+01 6.003863334655761719e+00
5.000000000000000000e+01 6.005835056304931641e+00
5.000000000000000000e+01 6.005835056304931641e+00
5.100000000000000000e+01 6.003221511840820312e+00
5.200000000000000000e+01 6.004843235015869141e+00
5.300000000000000000e+01 6.002691268920898438e+00
5.400000000000000000e+01 6.003984928131103516e+00
5.500000000000000000e+01 6.002233982086181641e+00
5.500000000000000000e+01 6.002233982086181641e+00
5.600000000000000000e+01 6.003302097320556641e+00
5.700000000000000000e+01 6.001844882965087891e+00
5.800000000000000000e+01 6.002692222595214844e+00
5.900000000000000000e+01 6.001532554626464844e+00
6.000000000000000000e+01 6.002223014831542969e+00
6.100000000000000000e+01 6.001248359680175781e+00
6.200000000000000000e+01 6.001818656921386719e+00
6.300000000000000000e+01 6.001021862030029297e+00
6.400000000000000000e+01 6.001473426818847656e+00
6.500000000000000000e+01 6.000816822052001953e+00
6.600000000000000000e+01 6.001179695129394531e+00
6.700000000000000000e+01 6.000661849975585938e+00
6.800000000000000000e+01 6.000948905944824219e+00
6.900000000000000000e+01 6.000514507293701172e+00
7.000000000000000000e+01 6.000745296478271484e+00
7.100000000000000000e+01 6.000387191772460938e+00
7.200000000000000000e+01 6.000579357147216797e+00
7.300000000000000000e+01 6.000279426574707031e+00
7.500000000000000000e+01 6.000187873840332031e+00
7.600000000000000000e+01 6.000318050384521484e+00
7.700000000000000000e+01 6.000113964080810547e+00
7.800000000000000000e+01 6.000217914581298828e+00
7.900000000000000000e+01 6.000043869018554688e+00
8.100000000000000000e+01 5.999988555908203125e+00
8.200000000000000000e+01 6.000062942504882812e+00
8.300000000000000000e+01 5.999941349029541016e+00
8.400000000000000000e+01 6.000000476837158203e+00
8.600000000000000000e+01 5.999948024749755859e+00
8.700000000000000000e+01 5.999864578247070312e+00
8.900000000000000000e+01 5.999835014343261719e+00
9.000000000000000000e+01 5.999868392944335938e+00
9.100000000000000000e+01 5.999808788299560547e+00
9.300000000000000000e+01 5.999788284301757812e+00
9.400000000000000000e+01 5.999810218811035156e+00
9.600000000000000000e+01 5.999787807464599609e+00
9.700000000000000000e+01 5.999753475189208984e+00
9.900000000000000000e+01 5.999738693237304688e+00
1.000000000000000000e+02 5.999749183654785156e+00
1.020000000000000000e+02 5.999739170074462891e+00
1.030000000000000000e+02 5.999717235565185547e+00
1.050000000000000000e+02 5.999707698822021484e+00
1.070000000000000000e+02 5.999699592590332031e+00
1.080000000000000000e+02 5.999707221984863281e+00
1.100000000000000000e+02 5.999699115753173828e+00
1.120000000000000000e+02 5.999692440032958984e+00
1.140000000000000000e+02 5.999686717987060547e+00
1.150000000000000000e+02 5.999681472778320312e+00
1.170000000000000000e+02 5.999679565429687500e+00
1.190000000000000000e+02 5.999675750732421875e+00
1.210000000000000000e+02 5.999672412872314453e+00
1.230000000000000000e+02 5.999669075012207031e+00
1.250000000000000000e+02 5.999668598175048828e+00
1.270000000000000000e+02 5.999664783477783203e+00
1.290000000000000000e+02 5.999665737152099609e+00
1.310000000000000000e+02 5.999663829803466797e+00
1.330000000000000000e+02 5.999662876129150391e+00
1.350000000000000000e+02 5.999662399291992188e+00
1.370000000000000000e+02 5.999661445617675781e+00
1.390000000000000000e+02 5.999660015106201172e+00
1.410000000000000000e+02 5.999660491943359375e+00
1.430000000000000000e+02 5.999658107757568359e+00
1.460000000000000000e+02 5.999658107757568359e+00
1.480000000000000000e+02 5.999658107757568359e+00
1.500000000000000000e+02 5.999657154083251953e+00
1.530000000000000000e+02 5.999658107757568359e+00
1.550000000000000000e+02 5.999657154083251953e+00
1.570000000000000000e+02 5.999658107757568359e+00
1.600000000000000000e+02 5.999658107757568359e+00
1.620000000000000000e+02 5.999658584594726562e+00
1.650000000000000000e+02 5.999658584594726562e+00
1.670000000000000000e+02 5.999658584594726562e+00
1.700000000000000000e+02 5.999658584594726562e+00
1.730000000000000000e+02 5.999658584594726562e+00
1.750000000000000000e+02 5.999658584594726562e+00
1.780000000000000000e+02 5.999657630920410156e+00
1.810000000000000000e+02 5.999658584594726562e+00
1.840000000000000000e+02 5.999658584594726562e+00
1.870000000000000000e+02 5.999658584594726562e+00
1.900000000000000000e+02 5.999658584594726562e+00
1.930000000000000000e+02 5.999658584594726562e+00
1.960000000000000000e+02 5.999658584594726562e+00
1.990000000000000000e+02 5.999658584594726562e+00
2.020000000000000000e+02 5.999658584594726562e+00
2.050000000000000000e+02 5.999658584594726562e+00
2.080000000000000000e+02 5.999658584594726562e+00
2.110000000000000000e+02 5.999658584594726562e+00
2.150000000000000000e+02 5.999657630920410156e+00
2.180000000000000000e+02 5.999658584594726562e+00
2.210000000000000000e+02 5.999658584594726562e+00
2.250000000000000000e+02 5.999657630920410156e+00
2.280000000000000000e+02 5.999657630920410156e+00
2.320000000000000000e+02 5.999657630920410156e+00
2.360000000000000000e+02 5.999657630920410156e+00
2.390000000000000000e+02 5.999657630920410156e+00
2.430000000000000000e+02 5.999657630920410156e+00
2.470000000000000000e+02 5.999657630920410156e+00
2.510000000000000000e+02 5.999657630920410156e+00
2.550000000000000000e+02 5.999658584594726562e+00
2.590000000000000000e+02 5.999658584594726562e+00
2.630000000000000000e+02 5.999657630920410156e+00
2.670000000000000000e+02 5.999658584594726562e+00
2.710000000000000000e+02 5.999657630920410156e+00
2.750000000000000000e+02 5.999657630920410156e+00
2.790000000000000000e+02 5.999657630920410156e+00
2.840000000000000000e+02 5.999657630920410156e+00
2.880000000000000000e+02 5.999657630920410156e+00
2.930000000000000000e+02 5.999658584594726562e+00
2.970000000000000000e+02 5.999658584594726562e+00
3.020000000000000000e+02 5.999658584594726562e+00
3.070000000000000000e+02 5.999658584594726562e+00
3.110000000000000000e+02 5.999658584594726562e+00
3.160000000000000000e+02 5.999658584594726562e+00
3.210000000000000000e+02 5.999658584594726562e+00
3.260000000000000000e+02 5.999657630920410156e+00
3.310000000000000000e+02 5.999657630920410156e+00
3.360000000000000000e+02 5.999657630920410156e+00
3.420000000000000000e+02 5.999657630920410156e+00
3.470000000000000000e+02 5.999657630920410156e+00
3.530000000000000000e+02 5.999658584594726562e+00
3.580000000000000000e+02 5.999657630920410156e+00
3.640000000000000000e+02 5.999658584594726562e+00
3.690000000000000000e+02 5.999657630920410156e+00
3.750000000000000000e+02 5.999658584594726562e+00
3.810000000000000000e+02 5.999658584594726562e+00
3.870000000000000000e+02 5.999658584594726562e+00
3.930000000000000000e+02 5.999658584594726562e+00
3.990000000000000000e+02 5.999658584594726562e+00
4.050000000000000000e+02 5.999658584594726562e+00
4.120000000000000000e+02 5.999657630920410156e+00
4.180000000000000000e+02 5.999657630920410156e+00
4.250000000000000000e+02 5.999657630920410156e+00
4.310000000000000000e+02 5.999657630920410156e+00
4.380000000000000000e+02 5.999657630920410156e+00
4.450000000000000000e+02 5.999657630920410156e+00
4.520000000000000000e+02 5.999657630920410156e+00
4.590000000000000000e+02 5.999657630920410156e+00
4.660000000000000000e+02 5.999657630920410156e+00
4.730000000000000000e+02 5.999657630920410156e+00
4.810000000000000000e+02 5.999657630920410156e+00
4.880000000000000000e+02 5.999657630920410156e+00
4.960000000000000000e+02 5.999657630920410156e+00
5.030000000000000000e+02 5.999657630920410156e+00
5.110000000000000000e+02 5.999658584594726562e+00
5.190000000000000000e+02 5.999658107757568359e+00
5.270000000000000000e+02 5.999658584594726562e+00
5.360000000000000000e+02 5.999658584594726562e+00
5.440000000000000000e+02 5.999658107757568359e+00
5.530000000000000000e+02 5.999657630920410156e+00
5.610000000000000000e+02 5.999657630920410156e+00
5.700000000000000000e+02 5.999657630920410156e+00
5.790000000000000000e+02 5.999657630920410156e+00
5.880000000000000000e+02 5.999658107757568359e+00
5.970000000000000000e+02 5.999658107757568359e+00
6.060000000000000000e+02 5.999658584594726562e+00
6.160000000000000000e+02 5.999658584594726562e+00
6.250000000000000000e+02 5.999658584594726562e+00
6.350000000000000000e+02 5.999658584594726562e+00
6.450000000000000000e+02 5.999658584594726562e+00
6.550000000000000000e+02 5.999658584594726562e+00
6.650000000000000000e+02 5.999658584594726562e+00
6.760000000000000000e+02 5.999657630920410156e+00
6.860000000000000000e+02 5.999658584594726562e+00
6.970000000000000000e+02 5.999658584594726562e+00
7.080000000000000000e+02 5.999657630920410156e+00
7.190000000000000000e+02 5.999658584594726562e+00
7.300000000000000000e+02 5.999658107757568359e+00
7.420000000000000000e+02 5.999658584594726562e+00
7.530000000000000000e+02 5.999658584594726562e+00
7.650000000000000000e+02 5.999658584594726562e+00
7.770000000000000000e+02 5.999658584594726562e+00
7.890000000000000000e+02 5.999658584594726562e+00
8.010000000000000000e+02 5.999658584594726562e+00
8.140000000000000000e+02 5.999658584594726562e+00
8.270000000000000000e+02 5.999658584594726562e+00
8.390000000000000000e+02 5.999658584594726562e+00
8.530000000000000000e+02 5.999658584594726562e+00
8.660000000000000000e+02 5.999658584594726562e+00
8.790000000000000000e+02 5.999658584594726562e+00
8.930000000000000000e+02 5.999658584594726562e+00
9.070000000000000000e+02 5.999658584594726562e+00
9.210000000000000000e+02 5.999658584594726562e+00
9.360000000000000000e+02 5.999658584594726562e+00
9.500000000000000000e+02 5.999658584594726562e+00
9.650000000000000000e+02 5.999658107757568359e+00
9.800000000000000000e+02 5.999658584594726562e+00
9.950000000000000000e+02 5.999658584594726562e+00
1.011000000000000000e+03 5.999658584594726562e+00
1.027000000000000000e+03 5.999658584594726562e+00
1.043000000000000000e+03 5.999660015106201172e+00
1.059000000000000000e+03 5.999660015106201172e+00
1.075000000000000000e+03 5.999660015106201172e+00
1.092000000000000000e+03 5.999660015106201172e+00
1.109000000000000000e+03 5.999658584594726562e+00
1.127000000000000000e+03 5.999658584594726562e+00
1.144000000000000000e+03 5.999658584594726562e+00
1.162000000000000000e+03 5.999658584594726562e+00
1.180000000000000000e+03 5.999658584594726562e+00
1.199000000000000000e+03 5.999658584594726562e+00
1.217000000000000000e+03 5.999658584594726562e+00
1.236000000000000000e+03 5.999657630920410156e+00
1.256000000000000000e+03 5.999657630920410156e+00
1.275000000000000000e+03 5.999658584594726562e+00
1.295000000000000000e+03 5.999657630920410156e+00
1.315000000000000000e+03 5.999657630920410156e+00
1.336000000000000000e+03 5.999657630920410156e+00
1.357000000000000000e+03 5.999658584594726562e+00
1.378000000000000000e+03 5.999658584594726562e+00
1.399000000000000000e+03 5.999658584594726562e+00
1.421000000000000000e+03 5.999658584594726562e+00
1.443000000000000000e+03 5.999658584594726562e+00
1.466000000000000000e+03 5.999658107757568359e+00
1.489000000000000000e+03 5.999658584594726562e+00
1.512000000000000000e+03 5.999658584594726562e+00
1.536000000000000000e+03 5.999658107757568359e+00
1.560000000000000000e+03 5.999658107757568359e+00
1.584000000000000000e+03 5.999658584594726562e+00
1.609000000000000000e+03 5.999657630920410156e+00
1.634000000000000000e+03 5.999657630920410156e+00
1.659000000000000000e+03 5.999657630920410156e+00
1.685000000000000000e+03 5.999658584594726562e+00
1.711000000000000000e+03 5.999658584594726562e+00
1.738000000000000000e+03 5.999658584594726562e+00
1.765000000000000000e+03 5.999658584594726562e+00
1.793000000000000000e+03 5.999658584594726562e+00
1.821000000000000000e+03 5.999658584594726562e+00
1.849000000000000000e+03 5.999658584594726562e+00
1.878000000000000000e+03 5.999658584594726562e+00
1.907000000000000000e+03 5.999658584594726562e+00
1.937000000000000000e+03 5.999658584594726562e+00
1.967000000000000000e+03 5.999658584594726562e+00
1.998000000000000000e+03 5.999658584594726562e+00
2.029000000000000000e+03 5.999658584594726562e+00
2.061000000000000000e+03 5.999658584594726562e+00
2.093000000000000000e+03 5.999658584594726562e+00
2.126000000000000000e+03 5.999658584594726562e+00
2.159000000000000000e+03 5.999658584594726562e+00
2.192000000000000000e+03 5.999658584594726562e+00
2.227000000000000000e+03 5.999658584594726562e+00
2.261000000000000000e+03 5.999659538269042969e+00
2.297000000000000000e+03 5.999658584594726562e+00
2.333000000000000000e+03 5.999658584594726562e+00
2.369000000000000000e+03 5.999658584594726562e+00
2.406000000000000000e+03 5.999658584594726562e+00
2.443000000000000000e+03 5.999659538269042969e+00
2.482000000000000000e+03 5.999659538269042969e+00
2.520000000000000000e+03 5.999659538269042969e+00
2.560000000000000000e+03 5.999658584594726562e+00
2.600000000000000000e+03 5.999658584594726562e+00
2.640000000000000000e+03 5.999658584594726562e+00
2.681000000000000000e+03 5.999658584594726562e+00
2.723000000000000000e+03 5.999658584594726562e+00
2.766000000000000000e+03 5.999658584594726562e+00
2.809000000000000000e+03 5.999658584594726562e+00
2.853000000000000000e+03 5.999658584594726562e+00
2.897000000000000000e+03 5.999658584594726562e+00
2.942000000000000000e+03 5.999658107757568359e+00
2.988000000000000000e+03 5.999658584594726562e+00
3.035000000000000000e+03 5.999658584594726562e+00
3.082000000000000000e+03 5.999658584594726562e+00
3.130000000000000000e+03 5.999658584594726562e+00
3.179000000000000000e+03 5.999658584594726562e+00
3.229000000000000000e+03 5.999658584594726562e+00
3.279000000000000000e+03 5.999658584594726562e+00
3.330000000000000000e+03 5.999658584594726562e+00
3.382000000000000000e+03 5.999658584594726562e+00
3.435000000000000000e+03 5.999658584594726562e+00
3.489000000000000000e+03 5.999658584594726562e+00
3.543000000000000000e+03 5.999658584594726562e+00
3.598000000000000000e+03 5.999658584594726562e+00
3.654000000000000000e+03 5.999658584594726562e+00
3.711000000000000000e+03 5.999658584594726562e+00
3.769000000000000000e+03 5.999658584594726562e+00
3.828000000000000000e+03 5.999658584594726562e+00
3.888000000000000000e+03 5.999658584594726562e+00
3.948000000000000000e+03 5.999658584594726562e+00
4.010000000000000000e+03 5.999658584594726562e+00
4.073000000000000000e+03 5.999658584594726562e+00
4.136000000000000000e+03 5.999658584594726562e+00
4.201000000000000000e+03 5.999658584594726562e+00
4.266000000000000000e+03 5.999658584594726562e+00
4.333000000000000000e+03 5.999658584594726562e+00
4.400000000000000000e+03 5.999658584594726562e+00
4.469000000000000000e+03 5.999658584594726562e+00
4.539000000000000000e+03 5.999658584594726562e+00
4.610000000000000000e+03 5.999658584594726562e+00
4.682000000000000000e+03 5.999658584594726562e+00
4.755000000000000000e+03 5.999658584594726562e+00
4.829000000000000000e+03 5.999658584594726562e+00
4.904000000000000000e+03 5.999658584594726562e+00
4.981000000000000000e+03 5.999658584594726562e+00
5.058000000000000000e+03 5.999658584594726562e+00
5.137000000000000000e+03 5.999658584594726562e+00
5.217000000000000000e+03 5.999658584594726562e+00
5.299000000000000000e+03 5.999658584594726562e+00
5.381000000000000000e+03 5.999658584594726562e+00
5.465000000000000000e+03 5.999658584594726562e+00
5.551000000000000000e+03 5.999658584594726562e+00
5.637000000000000000e+03 5.999658584594726562e+00
5.725000000000000000e+03 5.999658584594726562e+00
5.814000000000000000e+03 5.999658584594726562e+00
5.905000000000000000e+03 5.999658584594726562e+00
5.997000000000000000e+03 5.999658584594726562e+00
6.091000000000000000e+03 5.999658584594726562e+00
6.186000000000000000e+03 5.999658584594726562e+00
6.282000000000000000e+03 5.999658584594726562e+00
6.380000000000000000e+03 5.999658584594726562e+00
6.480000000000000000e+03 5.999658584594726562e+00
6.581000000000000000e+03 5.999658584594726562e+00
6.684000000000000000e+03 5.999658584594726562e+00
6.788000000000000000e+03 5.999658584594726562e+00
6.894000000000000000e+03 5.999658584594726562e+00
7.001000000000000000e+03 5.999658584594726562e+00
7.111000000000000000e+03 5.999658584594726562e+00
7.222000000000000000e+03 5.999658584594726562e+00
7.334000000000000000e+03 5.999658584594726562e+00
7.449000000000000000e+03 5.999658584594726562e+00
7.565000000000000000e+03 5.999658584594726562e+00
7.683000000000000000e+03 5.999658584594726562e+00
7.803000000000000000e+03 5.999658584594726562e+00
7.924000000000000000e+03 5.999658584594726562e+00
8.048000000000000000e+03 5.999658584594726562e+00
8.174000000000000000e+03 5.999658584594726562e+00
